jet energy res.
0, 1.6, 6.5, 35, 0.2, 0.4, 0, 200, 0.016
0, 1.6, 6.5, 35, 0.4, 0.6, 0, 200, -0.020
0, 1.6, 6.5, 35, 0.6, 0.8, 0, 200, 0.019
0, 1.6, 6.5, 35, 0.8, 1, 0, 200, 0.029
