inv. mass sig.
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.09981
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.0058596
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.0189215
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.0453595
