tnp binned
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.00613252
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.00189729
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.000639947
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.00324186
