inv. mass sig.
1.6, 2.4, 3, 35, 0.2, 0.4, 0, 200, 0.00806112
1.6, 2.4, 3, 35, 0.4, 0.6, 0, 200, 0.00259893
1.6, 2.4, 3, 35, 0.6, 0.8, 0, 200, 0.00172153
1.6, 2.4, 3, 35, 0.8, 1, 0, 200, 0.00529902
